,Year,State,County,Incidents,Injured,Killed,Victims,Land Area,Density 2014,Density 2015,Density 2016,Density 2017,Population 2014,Poverty Count 2014,Poverty Rate 2014,Population 2015,Poverty Count 2015,Poverty Rate 2015,Population 2016,Poverty Count 2016,Poverty Rate 2016,Population 2017,Poverty Count 2017,Poverty Rate 2017,Pop Change 1,Pop Change 1 (%),Pop Change 2,Pop Change 2 (%),Pop Change 3,Pop Change 3 (%),Pop Change Avg,Pop Change Avg (%),Den Change 1,Den Change 1 (%),Den Change 2,Den Change 2 (%),Den Change 3,Den Change 3 (%),Den Change Avg,Den Change Avg (%),Poverty Rate Change 1,Poverty Rate Change 1 (%),Poverty Rate Change 2,Poverty Rate Change 2 (%),Poverty Rate Change 3,Poverty Rate Change 3 (%),Poverty Rate Change Avg,Poverty Rate Change Avg (%),Region
40,2015,California,Monterey,1,2,2,4,9.31,6539.9570354457555,6588.936627282492,6605.15574650913,6579.054779806659,413696.0,"70,259",17.0,416376.0,"63,732",15.3,417017.0,"53,898",12.9,419435.0,"49,860",11.9,2680.0,0.6478186881188037,641.0,0.1539473937018414,2418.0,0.5798324768534684,4127.0,0.9950435741051346,48.97959183673629,0.7489283426675968,16.219119226638213,0.24615685571296808,-26.10096670247094,-0.39516050346377085,56.498388829217525,0.8633650305593079,-1.6999999999999993,-10.0,-2.4000000000000004,-15.686274509803923,-1.0,-7.751937984496124,-4.433333333333333,-28.270253837969296,West
41,2015,California,Stanislaus,1,7,1,8,8.87,5460.76662908681,5542.61555806088,5551.634723788051,5618.4892897407,526452.0,"95,456",18.1,532642.0,"103,646",19.5,535914.0,"77,913",14.5,542014.0,"75,614",14.0,6190.0,1.1757957040717741,3272.0,0.6142962815549566,6100.0,1.1382423299260722,11495.333333333334,2.169506095602088,81.84892897407008,1.4988541817206027,9.01916572717073,0.16272399975592577,0.0,0.0,90.8680947012408,1.6615781814765285,1.3999999999999986,7.734806629834253,-5.0,-25.641025641025635,-0.5,-3.448275862068968,-3.766666666666668,-19.055644298547705,West
42,2015,California,Santa Clara,1,5,0,5,5.39,11300.0,11531.910946196662,11919.666048237475,12039.146567717995,1867602.0,"159,553",8.5,1891080.0,"156,430",8.3,1893000.0,"175,627",9.3,1911659.0,"142,603",7.5,23478.0,1.2571200930390916,1920.0,0.10152928485310042,18659.0,0.9856840993132607,31617.666666666668,1.6872107443299456,231.91094619666183,2.0523092583775338,387.75510204081365,3.362453142847926,0.0,0.0,619.6660482374755,5.41476240122546,-0.1999999999999993,-2.35294117647058,1.0,12.04819277108433,-1.8000000000000007,-19.354838709677423,0.2000000000000005,3.243638691387943,West
43,2015,California,Santa Barbara,1,5,0,5,5.24,3868.5114503816803,3902.2900763358775,3974.618320610687,3950.0,422135.0,"73,600",17.4,426174.0,"66,475",15.6,427848.0,"59,468",13.9,429288.0,"60,921",14.2,4039.0,0.9568029184976439,1674.0,0.39279730814175196,1440.0,0.3365681269983867,6193.0,1.4617896023055248,33.778625954197196,0.8731685659316071,72.32824427480955,1.8534820031298977,-24.61832061068708,-0.6193882940413857,97.90076335877772,2.520187804381043,-1.799999999999999,-10.34482758620689,-1.6999999999999993,-10.897435897435898,0.29999999999999893,2.158273381294947,-3.3999999999999986,-20.522839023211137,West
44,2015,California,San Joaquin,3,11,5,16,1.08,5008.333333333333,5617.592592592591,6073.148148148148,5828.7037037037035,702546.0,"145,167",20.7,712334.0,"124,606",17.5,719737.0,"105,268",14.6,731380.0,"113,375",15.5,9788.0,1.3932183800064308,7403.0,1.0392596731308572,11643.0,1.6176742337826227,21072.0,2.9717027977314956,609.2592592592582,12.16491033462745,455.55555555555657,8.109444536014522,-244.44444444444434,-4.025003811556644,983.3333333333334,18.932686933456424,-3.1999999999999993,-15.45893719806763,-2.9000000000000004,-16.57142857142857,0.9000000000000004,6.164383561643831,-5.8,-29.975571248948256,West
45,2015,California,Orange,1,4,0,4,8.23,6241.798298906439,6297.205346294046,6359.052247873633,6363.547995139731,3105107.0,"400,252",12.9,3128383.0,"398,428",12.7,3132411.0,"348,173",11.1,3148278.0,"362,109",11.5,23276.0,0.7496037978723393,4028.0,0.1287566132407676,15867.0,0.5065427237996687,32593.0,1.0472079857129966,55.407047387606326,0.887677632859635,61.84690157958721,0.9821325203566005,0.0,0.0,117.25394896719354,1.8698101532162354,-0.20000000000000107,-1.5503875968992276,-1.5999999999999996,-12.5984251968504,0.40000000000000036,3.6036036036036165,-1.6666666666666672,-12.947611592548421,West
46,2015,California,Alameda,1,4,0,4,3.3,9028.48484848485,9039.09090909091,8978.181818181818,9120.606060606062,1581548.0,"197,984",12.5,1609162.0,"184,716",11.5,1619071.0,"173,386",10.7,1634436.0,"152,087",9.3,27614.0,1.7460108703624542,9909.0,0.6157863533938723,15365.0,0.9490010011914194,42644.666666666664,2.678130890820133,10.606060606060055,0.11747331677518957,-60.9090909090919,-0.6738408930906274,0.0,0.0,-50.303030303031846,-0.5563675763154379,-1.0,-8.0,-0.8000000000000007,-6.956521739130437,-1.3999999999999986,-13.0841121495327,-2.266666666666667,-19.31789245564134,West
47,2015,California,Kern,1,4,0,4,10.64,5698.402255639096,5674.812030075188,5591.353383458646,5723.026315789472,843008.0,"206,604",24.5,849853.0,"185,990",21.9,852701.0,"190,993",22.4,861002.0,"182,948",21.2,6845.0,0.811973314606746,2848.0,0.3351167790194296,8301.0,0.973494812366809,12460.0,1.471588364415112,-23.59022556390846,-0.4139796473750863,-83.45864661654196,-1.4706856575024858,0.0,0.0,-107.04887218045042,-1.8846653048775721,-2.6000000000000014,-10.612244897959187,0.5,2.2831050228310517,-1.1999999999999993,-5.357142857142847,-2.5000000000000013,-10.114854160842418,West
48,2015,California,Los Angeles,7,27,2,29,5.37,5155.307262569832,5180.446927374302,5237.243947858473,5295.158286778398,9958684.0,"1,863,025",18.7,10011595.0,"1,675,802",16.7,9981948.0,"1,629,450",16.3,10007071.0,"1,490,853",14.9,52911.0,0.5313051403177411,-29647.0,-0.29612664115957443,25123.0,0.25168434057158606,31638.333333333336,0.3190732793486954,25.13966480446925,0.4876462938881616,56.7970204841713,1.096372982493989,0.0,0.0,81.93668528864055,1.5840192763821506,-2.0,-10.695187165775394,-0.3999999999999986,-2.3952095808383262,-1.4000000000000004,-8.588957055214735,-2.8666666666666654,-15.953382431685299,West
49,2015,California,San Francisco,1,0,4,4,1.79,15526.256983240222,16000.558659217875,16415.64245810056,16715.083798882682,837036.0,"101,313",12.1,849842.0,"105,244",12.4,855884.0,"87,690",10.2,868690.0,"87,314",10.1,12806.0,1.5299222494612081,6042.0,0.710955683527061,12806.0,1.4962307976314548,23116.666666666668,2.739621532198754,474.30167597765285,3.054835924006909,415.0837988826843,2.5941831639956945,0.0,0.0,889.3854748603371,5.649019088002603,0.3000000000000007,2.479338842975224,-2.200000000000001,-17.741935483870975,-0.09999999999999964,-0.9803921568627345,-1.9333333333333336,-15.589394026516663,West
50,2015,California,San Diego,2,8,0,8,15.93,2799.8744507219085,2894.1619585687376,2970.119271814187,2971.1864406779655,3168867.0,"467,248",14.7,3203252.0,"445,948",13.9,3222062.0,"400,028",12.4,3243699.0,"385,479",11.9,34385.0,1.0850881403353156,18810.0,0.5872157420022006,21637.0,0.6715264945243149,60407.333333333336,1.8961460471789546,94.28750784682916,3.3675619927357303,75.95731324544931,2.6245011278847983,0.0,0.0,170.24482109227847,5.992063120620529,-0.7999999999999989,-5.442176870748298,-1.5,-10.79136690647482,-0.5,-4.032258064516128,-2.4666666666666655,-17.577629798728495,West
51,2015,California,San Bernardino,2,23,19,42,13.93,2716.726489590811,2767.193108399139,2805.025125628141,2795.2620244077534,2071080.0,"422,405",20.4,2087881.0,"394,031",18.9,2101567.0,"369,012",17.6,2118139.0,"339,748",16.0,16801.0,0.8112192672422083,13686.0,0.6554971284282942,16572.0,0.7885544453258007,36011.0,1.7295678774457695,50.466618808327894,1.8576260437586143,37.83201722900185,1.367162165667878,-9.763101220387398,-0.348057531862608,85.04426896386728,3.1087690321389565,-1.5,-7.35294117647058,-1.2999999999999972,-6.878306878306859,-1.6000000000000014,-9.090909090909093,-3.333333333333331,-17.26155108508047,West
52,2015,California,Sacramento,2,6,2,8,2.29,6319.650655021834,6034.061135371179,6077.729257641921,5797.816593886462,1462067.0,"264,955",18.1,1481425.0,"250,325",16.9,1495158.0,"243,760",16.3,1511229.0,"213,232",14.1,19358.0,1.3240159308704875,13733.0,0.9270128423646042,16071.0,1.0748696793248627,38448.0,2.609318666343379,-285.58951965065444,-4.519071310116075,43.66812227074206,0.723693732812265,-279.9126637554591,-4.605546773961791,-335.22561863173206,-5.330559835291074,-1.2000000000000028,-6.62983425414366,-0.5999999999999979,-3.5502958579881465,-2.200000000000001,-13.496932515337434,-2.5333333333333345,-14.679107617244284,West
53,2015,California,Fresno,2,7,2,9,5.26,9096.958174904943,8937.832699619772,8749.239543726237,8488.593155893537,949225.0,"261,387",27.5,957496.0,"241,669",25.2,963077.0,"245,131",25.5,972367.0,"205,046",21.1,8271.0,0.8713424109141812,5581.0,0.5828744976480209,9290.0,0.9646165363724748,16948.666666666668,1.7757557540196938,-159.12547528517098,-1.7492163009404322,-188.59315589353537,-2.1100546657307433,-260.6463878326995,-2.9790747702136002,-434.60076045627284,-4.852295890075709,-2.3000000000000007,-8.36363636363636,0.3000000000000007,1.1904761904761898,-4.399999999999999,-17.25490196078431,-3.466666666666666,-12.924794160088272,West
54,2015,California,Riverside,1,4,0,4,29.87,3112.119183126883,3161.399397388684,3147.941078004687,3164.479410780047,2294876.0,"392,706",17.1,2326886.0,"377,244",16.2,2353236.0,"359,774",15.3,2388862.0,"309,235",12.9,32010.0,1.3948466060911215,26350.0,1.132414737980298,35626.0,1.513915306412116,70235.33333333333,3.0318997795421248,49.28021426180112,1.5834937983411947,-13.45831938399715,-0.4257076595609419,0.0,0.0,35.82189487780397,1.1577861387802528,-0.9000000000000021,-5.263157894736864,-0.8999999999999986,-5.555555555555543,-2.4000000000000004,-15.686274509803923,-2.600000000000001,-16.047471620227046,West
55,2017,California,San Diego,1,6,2,8,15.93,2799.8744507219085,2894.1619585687376,2970.119271814187,2971.1864406779655,3168867.0,"467,248",14.7,3203252.0,"445,948",13.9,3222062.0,"400,028",12.4,3243699.0,"385,479",11.9,34385.0,1.0850881403353156,18810.0,0.5872157420022006,21637.0,0.6715264945243149,60407.333333333336,1.8961460471789546,94.28750784682916,3.3675619927357303,75.95731324544931,2.6245011278847983,0.0,0.0,170.24482109227847,5.992063120620529,-0.7999999999999989,-5.442176870748298,-1.5,-10.79136690647482,-0.5,-4.032258064516128,-2.4666666666666655,-17.577629798728495,West
56,2017,California,Solano,1,4,0,4,5.94,5868.518518518518,5983.670033670033,6196.464646464646,6235.016835016833,420019.0,"51,638",12.3,425104.0,"50,972",12.0,429034.0,"48,701",11.4,433708.0,"43,352",10.0,5085.0,1.210659517783725,3930.0,0.9244796567428324,4674.0,1.0894241482026956,10573.0,2.4982805572607893,115.15151515151501,1.9621905390286685,212.79461279461248,3.556255802830364,0.0,0.0,327.9461279461275,5.518446341859033,-0.3000000000000007,-2.439024390243901,-0.5999999999999996,-5.0,-1.4000000000000004,-12.280701754385973,-1.3666666666666671,-11.532591641705892,West
57,2017,California,Alameda,2,11,0,11,3.3,9028.48484848485,9039.09090909091,8978.181818181818,9120.606060606062,1581548.0,"197,984",12.5,1609162.0,"184,716",11.5,1619071.0,"173,386",10.7,1634436.0,"152,087",9.3,27614.0,1.7460108703624542,9909.0,0.6157863533938723,15365.0,0.9490010011914194,42644.666666666664,2.678130890820133,10.606060606060055,0.11747331677518957,-60.9090909090919,-0.6738408930906274,0.0,0.0,-50.303030303031846,-0.5563675763154379,-1.0,-8.0,-0.8000000000000007,-6.956521739130437,-1.3999999999999986,-13.0841121495327,-2.266666666666667,-19.31789245564134,West
58,2017,California,Contra Costa,2,7,2,9,30.2,2893.8741721854303,2970.5960264900664,3023.940397350993,3097.6490066225165,1102107.0,"115,466",10.5,1117234.0,"114,123",10.2,1125937.0,"97,573",8.7,1138266.0,"103,883",9.1,15127.0,1.372552755766904,8703.0,0.7789773673196407,12329.0,1.0949990985285893,27939.666666666668,2.5165298225960746,76.72185430463605,2.6511814177012383,53.344370860926574,1.7957463884429927,0.0,0.0,130.06622516556263,4.446927806144231,-0.3000000000000007,-2.8571428571428754,-1.5,-14.705882352941174,0.40000000000000036,4.597701149425276,-1.6666666666666672,-16.030458160275625,West
59,2017,California,Fresno,4,20,1,21,5.26,9096.958174904943,8937.832699619772,8749.239543726237,8488.593155893537,949225.0,"261,387",27.5,957496.0,"241,669",25.2,963077.0,"245,131",25.5,972367.0,"205,046",21.1,8271.0,0.8713424109141812,5581.0,0.5828744976480209,9290.0,0.9646165363724748,16948.666666666668,1.7757557540196938,-159.12547528517098,-1.7492163009404322,-188.59315589353537,-2.1100546657307433,-260.6463878326995,-2.9790747702136002,-434.60076045627284,-4.852295890075709,-2.3000000000000007,-8.36363636363636,0.3000000000000007,1.1904761904761898,-4.399999999999999,-17.25490196078431,-3.466666666666666,-12.924794160088272,West
60,2017,California,Kern,1,4,1,5,10.64,5698.402255639096,5674.812030075188,5591.353383458646,5723.026315789472,843008.0,"206,604",24.5,849853.0,"185,990",21.9,852701.0,"190,993",22.4,861002.0,"182,948",21.2,6845.0,0.811973314606746,2848.0,0.3351167790194296,8301.0,0.973494812366809,12460.0,1.471588364415112,-23.59022556390846,-0.4139796473750863,-83.45864661654196,-1.4706856575024858,0.0,0.0,-107.04887218045042,-1.8846653048775721,-2.6000000000000014,-10.612244897959187,0.5,2.2831050228310517,-1.1999999999999993,-5.357142857142847,-2.5000000000000013,-10.114854160842418,West
61,2017,California,Lake,1,3,2,5,102.84,29.560482302605987,31.699727732399847,35.443407234539094,37.12563204978608,63207.0,"15,387",24.3,63577.0,"13,006",20.5,63164.0,"13,065",20.7,63300.0,"12,817",20.2,370.0,0.5853782017814382,-413.0,-0.6496059895874282,136.0,0.21531251978974808,2.3333333333333357,0.007543052123925989,2.13924542979386,7.236842105263179,3.7436795021392477,11.809815950920253,0.0,0.0,5.882924931933108,19.046658056183432,-3.8000000000000007,-15.637860082304528,0.1999999999999993,0.9756097560975547,-0.5,-2.4154589371980677,-3.766666666666668,-15.467403305272995,West
62,2017,California,Los Angeles,11,37,11,48,5.37,5155.307262569832,5180.446927374302,5237.243947858473,5295.158286778398,9958684.0,"1,863,025",18.7,10011595.0,"1,675,802",16.7,9981948.0,"1,629,450",16.3,10007071.0,"1,490,853",14.9,52911.0,0.5313051403177411,-29647.0,-0.29612664115957443,25123.0,0.25168434057158606,31638.333333333336,0.3190732793486954,25.13966480446925,0.4876462938881616,56.7970204841713,1.096372982493989,0.0,0.0,81.93668528864055,1.5840192763821506,-2.0,-10.695187165775394,-0.3999999999999986,-2.3952095808383262,-1.4000000000000004,-8.588957055214735,-2.8666666666666654,-15.953382431685299,West
63,2016,California,Tulare,1,4,0,4,39.98,1296.8734367183592,1285.0675337668836,1313.8069034517262,1320.2851425712856,453125.0,"127,305",28.1,454886.0,"123,922",27.2,455664.0,"112,387",24.7,459688.0,"110,299",24.0,1761.0,0.38863448275860435,778.0,0.1710318629282881,4024.0,0.8831068506618891,3880.333333333333,0.8540352959075221,-11.805902951475673,-0.9103357827537621,28.739369684842586,2.236409288202907,0.0,0.0,16.933466733366913,1.3260735054491448,-0.9000000000000021,-3.202846975088974,-2.5,-9.191176470588232,-0.6999999999999993,-2.8340080971659916,-3.633333333333335,-13.338692811399204,West
64,2016,California,Solano,1,3,1,4,5.94,5868.518518518518,5983.670033670033,6196.464646464646,6235.016835016833,420019.0,"51,638",12.3,425104.0,"50,972",12.0,429034.0,"48,701",11.4,433708.0,"43,352",10.0,5085.0,1.210659517783725,3930.0,0.9244796567428324,4674.0,1.0894241482026956,10573.0,2.4982805572607893,115.15151515151501,1.9621905390286685,212.79461279461248,3.556255802830364,0.0,0.0,327.9461279461275,5.518446341859033,-0.3000000000000007,-2.439024390243901,-0.5999999999999996,-5.0,-1.4000000000000004,-12.280701754385973,-1.3666666666666671,-11.532591641705892,West
65,2016,California,San Joaquin,2,6,2,8,1.08,5008.333333333333,5617.592592592591,6073.148148148148,5828.7037037037035,702546.0,"145,167",20.7,712334.0,"124,606",17.5,719737.0,"105,268",14.6,731380.0,"113,375",15.5,9788.0,1.3932183800064308,7403.0,1.0392596731308572,11643.0,1.6176742337826227,21072.0,2.9717027977314956,609.2592592592582,12.16491033462745,455.55555555555657,8.109444536014522,-244.44444444444434,-4.025003811556644,983.3333333333334,18.932686933456424,-3.1999999999999993,-15.45893719806763,-2.9000000000000004,-16.57142857142857,0.9000000000000004,6.164383561643831,-5.8,-29.975571248948256,West
66,2016,California,San Francisco,2,7,1,8,1.79,15526.256983240222,16000.558659217875,16415.64245810056,16715.083798882682,837036.0,"101,313",12.1,849842.0,"105,244",12.4,855884.0,"87,690",10.2,868690.0,"87,314",10.1,12806.0,1.5299222494612081,6042.0,0.710955683527061,12806.0,1.4962307976314548,23116.666666666668,2.739621532198754,474.30167597765285,3.054835924006909,415.0837988826843,2.5941831639956945,0.0,0.0,889.3854748603371,5.649019088002603,0.3000000000000007,2.479338842975224,-2.200000000000001,-17.741935483870975,-0.09999999999999964,-0.9803921568627345,-1.9333333333333336,-15.589394026516663,West
67,2016,California,San Diego,1,2,3,5,15.93,2799.8744507219085,2894.1619585687376,2970.119271814187,2971.1864406779655,3168867.0,"467,248",14.7,3203252.0,"445,948",13.9,3222062.0,"400,028",12.4,3243699.0,"385,479",11.9,34385.0,1.0850881403353156,18810.0,0.5872157420022006,21637.0,0.6715264945243149,60407.333333333336,1.8961460471789546,94.28750784682916,3.3675619927357303,75.95731324544931,2.6245011278847983,0.0,0.0,170.24482109227847,5.992063120620529,-0.7999999999999989,-5.442176870748298,-1.5,-10.79136690647482,-0.5,-4.032258064516128,-2.4666666666666655,-17.577629798728495,West
68,2016,California,San Bernardino,1,4,0,4,13.93,2716.726489590811,2767.193108399139,2805.025125628141,2795.2620244077534,2071080.0,"422,405",20.4,2087881.0,"394,031",18.9,2101567.0,"369,012",17.6,2118139.0,"339,748",16.0,16801.0,0.8112192672422083,13686.0,0.6554971284282942,16572.0,0.7885544453258007,36011.0,1.7295678774457695,50.466618808327894,1.8576260437586143,37.83201722900185,1.367162165667878,-9.763101220387398,-0.348057531862608,85.04426896386728,3.1087690321389565,-1.5,-7.35294117647058,-1.2999999999999972,-6.878306878306859,-1.6000000000000014,-9.090909090909093,-3.333333333333331,-17.26155108508047,West
69,2016,California,Sacramento,5,19,4,23,2.29,6319.650655021834,6034.061135371179,6077.729257641921,5797.816593886462,1462067.0,"264,955",18.1,1481425.0,"250,325",16.9,1495158.0,"243,760",16.3,1511229.0,"213,232",14.1,19358.0,1.3240159308704875,13733.0,0.9270128423646042,16071.0,1.0748696793248627,38448.0,2.609318666343379,-285.58951965065444,-4.519071310116075,43.66812227074206,0.723693732812265,-279.9126637554591,-4.605546773961791,-335.22561863173206,-5.330559835291074,-1.2000000000000028,-6.62983425414366,-0.5999999999999979,-3.5502958579881465,-2.200000000000001,-13.496932515337434,-2.5333333333333345,-14.679107617244284,West
70,2016,California,Riverside,4,13,4,17,29.87,3112.119183126883,3161.399397388684,3147.941078004687,3164.479410780047,2294876.0,"392,706",17.1,2326886.0,"377,244",16.2,2353236.0,"359,774",15.3,2388862.0,"309,235",12.9,32010.0,1.3948466060911215,26350.0,1.132414737980298,35626.0,1.513915306412116,70235.33333333333,3.0318997795421248,49.28021426180112,1.5834937983411947,-13.45831938399715,-0.4257076595609419,0.0,0.0,35.82189487780397,1.1577861387802528,-0.9000000000000021,-5.263157894736864,-0.8999999999999986,-5.555555555555543,-2.4000000000000004,-15.686274509803923,-2.600000000000001,-16.047471620227046,West
71,2016,California,None,2,7,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,West
72,2017,California,Monterey,2,6,2,8,9.31,6539.9570354457555,6588.936627282492,6605.15574650913,6579.054779806659,413696.0,"70,259",17.0,416376.0,"63,732",15.3,417017.0,"53,898",12.9,419435.0,"49,860",11.9,2680.0,0.6478186881188037,641.0,0.1539473937018414,2418.0,0.5798324768534684,4127.0,0.9950435741051346,48.97959183673629,0.7489283426675968,16.219119226638213,0.24615685571296808,-26.10096670247094,-0.39516050346377085,56.498388829217525,0.8633650305593079,-1.6999999999999993,-10.0,-2.4000000000000004,-15.686274509803923,-1.0,-7.751937984496124,-4.433333333333333,-28.270253837969296,West
73,2016,California,Kern,1,14,1,15,10.64,5698.402255639096,5674.812030075188,5591.353383458646,5723.026315789472,843008.0,"206,604",24.5,849853.0,"185,990",21.9,852701.0,"190,993",22.4,861002.0,"182,948",21.2,6845.0,0.811973314606746,2848.0,0.3351167790194296,8301.0,0.973494812366809,12460.0,1.471588364415112,-23.59022556390846,-0.4139796473750863,-83.45864661654196,-1.4706856575024858,0.0,0.0,-107.04887218045042,-1.8846653048775721,-2.6000000000000014,-10.612244897959187,0.5,2.2831050228310517,-1.1999999999999993,-5.357142857142847,-2.5000000000000013,-10.114854160842418,West
74,2016,California,Alameda,6,31,1,32,3.3,9028.48484848485,9039.09090909091,8978.181818181818,9120.606060606062,1581548.0,"197,984",12.5,1609162.0,"184,716",11.5,1619071.0,"173,386",10.7,1634436.0,"152,087",9.3,27614.0,1.7460108703624542,9909.0,0.6157863533938723,15365.0,0.9490010011914194,42644.666666666664,2.678130890820133,10.606060606060055,0.11747331677518957,-60.9090909090919,-0.6738408930906274,0.0,0.0,-50.303030303031846,-0.5563675763154379,-1.0,-8.0,-0.8000000000000007,-6.956521739130437,-1.3999999999999986,-13.0841121495327,-2.266666666666667,-19.31789245564134,West
75,2017,California,Orange,1,2,2,4,8.23,6241.798298906439,6297.205346294046,6359.052247873633,6363.547995139731,3105107.0,"400,252",12.9,3128383.0,"398,428",12.7,3132411.0,"348,173",11.1,3148278.0,"362,109",11.5,23276.0,0.7496037978723393,4028.0,0.1287566132407676,15867.0,0.5065427237996687,32593.0,1.0472079857129966,55.407047387606326,0.887677632859635,61.84690157958721,0.9821325203566005,0.0,0.0,117.25394896719354,1.8698101532162354,-0.20000000000000107,-1.5503875968992276,-1.5999999999999996,-12.5984251968504,0.40000000000000036,3.6036036036036165,-1.6666666666666672,-12.947611592548421,West
76,2017,California,Riverside,2,9,0,9,29.87,3112.119183126883,3161.399397388684,3147.941078004687,3164.479410780047,2294876.0,"392,706",17.1,2326886.0,"377,244",16.2,2353236.0,"359,774",15.3,2388862.0,"309,235",12.9,32010.0,1.3948466060911215,26350.0,1.132414737980298,35626.0,1.513915306412116,70235.33333333333,3.0318997795421248,49.28021426180112,1.5834937983411947,-13.45831938399715,-0.4257076595609419,0.0,0.0,35.82189487780397,1.1577861387802528,-0.9000000000000021,-5.263157894736864,-0.8999999999999986,-5.555555555555543,-2.4000000000000004,-15.686274509803923,-2.600000000000001,-16.047471620227046,West
77,2017,California,Sacramento,4,17,1,18,2.29,6319.650655021834,6034.061135371179,6077.729257641921,5797.816593886462,1462067.0,"264,955",18.1,1481425.0,"250,325",16.9,1495158.0,"243,760",16.3,1511229.0,"213,232",14.1,19358.0,1.3240159308704875,13733.0,0.9270128423646042,16071.0,1.0748696793248627,38448.0,2.609318666343379,-285.58951965065444,-4.519071310116075,43.66812227074206,0.723693732812265,-279.9126637554591,-4.605546773961791,-335.22561863173206,-5.330559835291074,-1.2000000000000028,-6.62983425414366,-0.5999999999999979,-3.5502958579881465,-2.200000000000001,-13.496932515337434,-2.5333333333333345,-14.679107617244284,West
78,2017,California,San Bernardino,1,1,3,4,13.93,2716.726489590811,2767.193108399139,2805.025125628141,2795.2620244077534,2071080.0,"422,405",20.4,2087881.0,"394,031",18.9,2101567.0,"369,012",17.6,2118139.0,"339,748",16.0,16801.0,0.8112192672422083,13686.0,0.6554971284282942,16572.0,0.7885544453258007,36011.0,1.7295678774457695,50.466618808327894,1.8576260437586143,37.83201722900185,1.367162165667878,-9.763101220387398,-0.348057531862608,85.04426896386728,3.1087690321389565,-1.5,-7.35294117647058,-1.2999999999999972,-6.878306878306859,-1.6000000000000014,-9.090909090909093,-3.333333333333331,-17.26155108508047,West
